trade_date,symbol,open,high,low,close,volume,amount,adj_factor,limit_up,limit_down
2024-02-07,600003.SH,26.75,27.07,26.48,26.8,1452200,38918960.0,1.0,29.37,24.03
2024-02-08,600003.SH,26.7,26.98,26.43,26.71,1454400,38847024.0,1.0,29.37,24.03
2024-02-09,600003.SH,26.66,26.93,26.35,26.62,1456600,38774692.0,1.0,29.37,24.03
2024-02-12,600003.SH,26.62,26.89,26.26,26.53,1458800,38701964.0,1.0,29.37,24.03
2024-02-13,600003.SH,26.58,26.85,26.19,26.45,1461000,38643450.0,1.0,29.37,24.03
2024-02-14,600003.SH,26.54,26.81,26.11,26.37,1463200,38584584.0,1.0,29.37,24.03
2024-02-15,600003.SH,26.5,26.76,26.04,26.3,1465400,38540020.0,1.0,29.37,24.03
2024-02-16,600003.SH,26.46,26.72,25.97,26.23,1467600,38495148.0,1.0,29.37,24.03
2024-02-19,600003.SH,26.44,26.7,25.92,26.18,1469800,38479364.0,1.0,29.37,24.03
2024-02-20,600003.SH,26.42,26.68,25.88,26.14,1472000,38478080.0,1.0,29.37,24.03
2024-02-21,600003.SH,26.4,26.66,25.85,26.11,1474200,38491362.0,1.0,29.37,24.03
2024-02-22,600003.SH,26.4,26.66,25.84,26.1,1476400,38534040.0,1.0,29.37,24.03
2024-02-23,600003.SH,26.4,26.66,25.84,26.1,1478600,38591460.0,1.0,29.37,24.03
2024-02-26,600003.SH,26.41,26.67,25.86,26.12,1480800,38678496.0,1.0,29.37,24.03
2024-02-27,600003.SH,26.42,26.68,25.89,26.15,1483000,38780450.0,1.0,29.37,24.03
2024-02-28,600003.SH,26.44,26.7,25.93,26.19,1485200,38897388.0,1.0,29.37,24.03
2024-02-29,600003.SH,26.48,26.74,25.99,26.25,1487400,39044250.0,1.0,29.37,24.03
2024-03-01,600003.SH,26.51,26.78,26.06,26.32,1489600,39206272.0,1.0,29.37,24.03
2024-03-04,600003.SH,26.54,26.81,26.13,26.39,1491800,39368602.0,1.0,29.37,24.03
2024-03-05,600003.SH,26.59,26.86,26.22,26.48,1494000,39561120.0,1.0,29.37,24.03
2024-03-06,600003.SH,26.64,26.91,26.3,26.57,1496200,39754034.0,1.0,29.37,24.03
2024-03-07,600003.SH,26.68,26.95,26.39,26.66,1498400,39947344.0,1.0,29.37,24.03
2024-03-08,600003.SH,26.72,27.02,26.45,26.75,1500600,40141050.0,1.0,29.37,24.03
2024-03-11,600003.SH,26.77,27.11,26.5,26.84,1502800,40335152.0,1.0,29.37,24.03
2024-03-12,600003.SH,26.82,27.2,26.55,26.93,1505000,40529650.0,1.0,29.37,24.03
2024-03-13,600003.SH,26.86,27.28,26.59,27.01,1507200,40709472.0,1.0,29.37,24.03
2024-03-14,600003.SH,26.9,27.36,26.63,27.09,1509400,40889646.0,1.0,29.37,24.03
2024-03-15,600003.SH,26.92,27.42,26.65,27.15,1511600,41039940.0,1.0,29.37,24.03
2024-03-18,600003.SH,26.95,27.47,26.68,27.2,1513800,41175360.0,1.0,29.37,24.03
2024-03-19,600003.SH,26.97,27.51,26.7,27.24,1516000,41295840.0,1.0,29.37,24.03
2024-03-20,600003.SH,26.98,27.54,26.71,27.27,1518200,41401314.0,1.0,29.37,24.03
2024-03-21,600003.SH,26.99,27.56,26.72,27.29,1520400,41491716.0,1.0,29.37,24.03
2024-03-22,600003.SH,26.99,27.56,26.72,27.29,1522600,41551754.0,1.0,29.37,24.03
2024-03-25,600003.SH,26.98,27.54,26.71,27.27,1524800,41581296.0,1.0,29.37,24.03
2024-03-26,600003.SH,26.97,27.51,26.7,27.24,1527000,41595480.0,1.0,29.37,24.03
2024-03-27,600003.SH,26.96,27.48,26.69,27.21,1529200,41609532.0,1.0,29.37,24.03
2024-03-28,600003.SH,26.93,27.43,26.66,27.16,1531400,41592824.0,1.0,29.37,24.03
2024-03-29,600003.SH,26.9,27.37,26.63,27.1,1533600,41560560.0,1.0,29.37,24.03
2024-04-01,600003.SH,26.86,27.3,26.59,27.03,1535800,41512674.0,1.0,29.37,24.03
2024-04-02,600003.SH,26.83,27.23,26.56,26.96,1538000,41464480.0,1.0,29.37,24.03
2024-04-03,600003.SH,26.79,27.15,26.52,26.88,1540200,41400576.0,1.0,29.37,24.03
2024-04-04,600003.SH,26.76,27.08,26.49,26.81,1542400,41351744.0,1.0,29.37,24.03
2024-04-05,600003.SH,26.72,27.0,26.45,26.73,1544600,41287158.0,1.0,29.37,24.03
2024-04-08,600003.SH,26.68,26.95,26.39,26.66,1546800,41237688.0,1.0,29.37,24.03
2024-04-09,600003.SH,26.64,26.91,26.32,26.59,1549000,41187910.0,1.0,29.37,24.03
2024-04-10,600003.SH,26.62,26.89,26.26,26.53,1551200,41153336.0,1.0,29.37,24.03
2024-04-11,600003.SH,26.59,26.86,26.22,26.48,1553400,41134032.0,1.0,29.37,24.03
2024-04-12,600003.SH,26.57,26.84,26.18,26.44,1555600,41130064.0,1.0,29.37,24.03
2024-04-15,600003.SH,26.56,26.83,26.15,26.41,1557800,41141498.0,1.0,29.37,24.03
2024-04-16,600003.SH,26.54,26.81,26.13,26.39,1560000,41168400.0,1.0,29.37,24.03
2024-04-17,600003.SH,26.54,26.81,26.13,26.39,1562200,41226458.0,1.0,29.37,24.03
2024-04-18,600003.SH,26.54,26.81,26.13,26.39,1564400,41284516.0,1.0,29.37,24.03
2024-04-19,600003.SH,26.56,26.83,26.15,26.41,1566600,41373906.0,1.0,29.37,24.03
2024-04-22,600003.SH,26.28,26.54,25.89,26.15,1568800,41024120.0,1.0,29.05,23.77
2024-04-23,600003.SH,26.04,26.3,25.67,25.93,1571000,40736030.0,1.0,28.76,23.54
2024-04-24,600003.SH,25.84,26.1,25.5,25.76,1573200,40525632.0,1.0,28.52,23.34
2024-04-25,600003.SH,25.7,25.96,25.38,25.64,1575400,40393256.0,1.0,28.34,23.18
2024-04-26,600003.SH,25.61,25.87,25.32,25.58,1577600,40355008.0,1.0,28.2,23.08
2024-04-29,600003.SH,25.58,25.84,25.32,25.58,1579800,40411284.0,1.0,28.14,23.02
2024-04-30,600003.SH,25.62,25.91,25.36,25.65,1582000,40578300.0,1.0,28.14,23.02
2024-05-01,600003.SH,25.72,26.04,25.46,25.78,1584200,40840676.0,1.0,28.22,23.08
2024-05-02,600003.SH,25.88,26.23,25.62,25.97,1586400,41198808.0,1.0,28.36,23.2
2024-05-03,600003.SH,26.1,26.48,25.84,26.22,1588600,41653092.0,1.0,28.57,23.37
2024-05-06,600003.SH,26.37,26.79,26.11,26.52,1590800,42188016.0,1.0,28.84,23.6
2024-05-07,600003.SH,26.7,27.14,26.43,26.87,1593000,42803910.0,1.0,29.17,23.87
2024-05-08,600003.SH,27.06,27.52,26.79,27.25,1595200,43469200.0,1.0,29.56,24.18
2024-05-09,600003.SH,27.46,27.94,27.19,27.66,1597400,44184084.0,1.0,29.98,24.52
2024-05-10,600003.SH,27.88,28.37,27.6,28.09,1599600,44932764.0,1.0,30.43,24.89
2024-05-13,600003.SH,28.3,28.81,28.02,28.52,1601800,45683336.0,1.0,30.9,25.28
2024-05-14,600003.SH,28.73,29.23,28.44,28.94,1604000,46419760.0,1.0,31.37,25.67
2024-05-15,600003.SH,29.14,29.63,28.85,29.34,1606200,47125908.0,1.0,31.83,26.05
2024-05-16,600003.SH,29.52,30.01,29.22,29.71,1608400,47785564.0,1.0,32.27,26.41
2024-05-17,600003.SH,29.87,30.33,29.57,30.03,1610600,48366318.0,1.0,32.68,26.74
2024-05-20,600003.SH,30.16,30.58,29.86,30.28,1612800,48835584.0,1.0,33.03,27.03
2024-05-21,600003.SH,30.37,30.76,30.07,30.46,1615000,49192900.0,1.0,33.31,27.25
2024-05-22,600003.SH,30.51,30.87,30.2,30.56,1617200,49421632.0,1.0,33.51,27.41
2024-05-23,600003.SH,30.56,30.88,30.25,30.57,1619400,49505058.0,1.0,33.62,27.5
2024-05-24,600003.SH,30.53,30.84,30.19,30.49,1621600,49442584.0,1.0,33.63,27.51
2024-05-27,600003.SH,30.4,30.7,30.01,30.31,1623800,49217378.0,1.0,33.54,27.44
2024-05-28,600003.SH,30.18,30.48,29.75,30.05,1626000,48861300.0,1.0,33.34,27.28
2024-05-29,600003.SH,29.88,30.18,29.41,29.71,1628200,48373822.0,1.0,33.06,27.04
2024-05-30,600003.SH,29.5,29.8,29.0,29.29,1630400,47754416.0,1.0,32.68,26.74
2024-05-31,600003.SH,29.06,29.35,28.53,28.82,1632600,47051532.0,1.0,32.22,26.36
2024-06-03,600003.SH,28.56,28.85,28.02,28.3,1634800,46264840.0,1.0,31.7,25.94
2024-06-04,600003.SH,28.02,28.3,27.47,27.75,1637000,45426750.0,1.0,31.13,25.47
2024-06-05,600003.SH,27.46,27.73,26.91,27.18,1639200,44553456.0,1.0,30.52,24.98
2024-06-06,600003.SH,26.9,27.17,26.34,26.61,1641400,43677654.0,1.0,29.9,24.46
2024-06-07,600003.SH,26.34,26.6,25.8,26.06,1643600,42832216.0,1.0,29.27,23.95
2024-06-10,600003.SH,25.8,26.06,25.28,25.54,1645800,42033732.0,1.0,28.67,23.45
2024-06-11,600003.SH,25.3,25.55,24.81,25.06,1648000,41298880.0,1.0,28.09,22.99
2024-06-12,600003.SH,24.84,25.09,24.38,24.63,1650200,40644426.0,1.0,27.57,22.55
2024-06-13,600003.SH,24.44,24.68,24.02,24.26,1652400,40087224.0,1.0,27.09,22.17
2024-06-14,600003.SH,24.11,24.35,23.72,23.96,1654600,39644216.0,1.0,26.69,21.83
2024-06-17,600003.SH,23.84,24.08,23.49,23.73,1656800,39315864.0,1.0,26.36,21.56
